,ticker,name,sector,date,signal,score,confidence,target_return,pattern_type,experts,reasons
11,032830,삼성생명,기타,2026-05-04,BUY,0.5940000000000001,0.675,0.060000000000000005,강한 상승 모멘텀,"['growth', 'theme']","['강한 상승 추세와 MACD 골든크로스 등 긍정적인 주가 모멘텀이 뚜렷하며, 유사 패턴 분석 결과 높은 확률로 추가 상승 여력이 기대되나, 볼린저밴드 상단 돌파로 인한 단기 과열 가능성은 존재합니다.', '삼성생명은 강한 상승 추세와 긍정적인 기술적 지표를 보이며, 유사 패턴 분석 결과 단기 상승 가능성이 높으나, 명확한 테마 모멘텀 부재와 단기 과열 징후로 인해 보수적인 접근이 필요합니다. 다만, 최근 금융주 전반의 저PBR 관련 기대감이 존재하며, 이는 잠재적인 상승 동력으로 작용할 수 있습니다. 손절선은 MA20 이탈 시점으로 설정합니다.']"
12,078600,대주전자재료,기타,2026-05-04,BUY,0.57375,0.675,0.07500000000000001,강한 상승 추세의 모멘텀 성장주,"['growth', 'theme']","['강한 상승 추세와 MACD 골든크로스, 볼린저 하단대 위치는 긍정적이나, 단기 급등에 따른 차익실현 매물과 높은 변동성은 주의 필요. 유사 사례 중 긍정적 수익률 사례가 다수 존재하며, 특히 볼린저 하단대에서 반등 가능성이 높은 패턴이 확인됨.', '강한 상승 추세와 MACD 골든크로스 유지, 볼린저 하단대 위치로 단기 반등 가능성이 높으나, 최근 5일간의 하락과 높은 변동성은 주의 필요. 유사 사례 중 긍정적 사례가 다수 존재.']"
13,012510,더존비즈온,기타,2026-05-04,BUY,0.57375,0.675,0.05,단기 상승 모멘텀,"['growth', 'theme']","['더존비즈온은 단기 상승 추세와 강한 RSI, MACD 골든크로스로 주가 모멘텀이 긍정적이며, 유사 패턴 분석 결과 상승 가능성이 높지만, 과매수 구간 진입에 대한 주의가 필요합니다.', '더존비즈온은 단기 상승 추세와 MACD 골든크로스, 강세 RSI를 보이며 긍정적인 기술적 지표를 형성하고 있습니다. 유사 패턴 분석 결과, 5일 이내 평균 긍정적 수익률을 기대할 수 있으나, 명확한 테마 이슈 부재와 단기 과열 가능성은 리스크 요인입니다. 현재는 테마 사이클의 초기에서 중기로 넘어가는 단계로 판단되며, 추가적인 모멘텀 발생 시 상승 여력이 있습니다. 다만, 테마주 특성상 급변동성이 크므로 5% 손절선을 엄수하는 보수적인 접근이 필요합니다.']"
14,278470,에이피알,기타,2026-05-04,BUY,0.35,0.7,0.15,미분류,['growth'],"['에이피알은 강한 상승 추세와 긍정적인 기술적 지표를 보이며, 유사 패턴 중 높은 수익률을 기록한 사례가 있어 추가 상승 모멘텀이 기대됩니다. 특히 볼린저 하단대 위치는 단기 조정 후 재상승 가능성을 시사합니다.']"
15,278280,천보,기타,2026-05-04,BUY,0.3375,0.625,0.04,단기 상승 모멘텀 성장주,"['growth', '']","['천보는 단기 상승 추세와 MACD 골든크로스로 주가 모멘텀이 긍정적이며, 유사 과거 패턴 분석 결과 평균 5일 수익률이 양호하게 나타나 추가 상승 여력이 기대됩니다. 다만, 높은 변동성과 단기 조정 가능성은 유의해야 합니다.', 'LLM 응답 파싱 실패']"
16,027360,아주IB투자,기타,2026-05-04,BUY,0.3375,0.7,0.055,강한 상승 모멘텀의 테마/성장주,"['theme', 'growth']","['아주IB투자는 강한 상승 추세와 긍정적인 기술적 지표를 보이나, 명확한 테마 이슈 부재와 단기 급등에 따른 과열 우려가 있어 추가 상승 여력은 제한적일 수 있습니다. 유사 사례 분석 결과도 단기적으로 큰 폭의 상승보다는 횡보 또는 소폭 상승 가능성을 시사합니다. 현재는 관망하며 추가적인 모멘텀 발생 여부를 지켜보는 것이 좋습니다. 손절선은 MA20 이탈 시 고려합니다.', '아주IB투자는 강한 상승 추세와 긍정적인 기술적 지표를 보이며, 유사 패턴 분석 결과 단기 상승 여력이 존재하나, 단기 급등에 따른 변동성 확대에 유의해야 합니다.']"
17,323410,카카오뱅크,기타,2026-05-04,BUY,0.325,0.65,0.03,미분류,['growth'],"['카카오뱅크는 단기 하락 추세에도 불구하고 MACD 골든크로스와 볼린저밴드 하단대 진입으로 기술적 반등 가능성이 높으며, 유사 패턴 분석 결과 긍정적인 단기 수익률을 보인 사례가 다수 존재합니다. 거래량 증가 또한 긍정적인 신호로 해석됩니다.']"
18,005940,NH투자증권,기타,2026-05-04,BUY,0.315,0.675,0.04,강한 상승 모멘텀 성장주/테마주,"['growth', 'theme']","['NH투자증권은 강한 상승 추세와 긍정적인 주가 모멘텀 지표를 보이며, 유사 패턴 사례 분석 시 단기 상승 여력이 존재하나, 볼린저밴드 상단 근접 및 RSI 강세 구간 진입으로 단기 과열에 대한 주의가 필요합니다. 성장주 관점에서는 섹터 성장성이 직접적으로 부각되지는 않지만, 시장 전반의 유동성 확대 및 거래대금 증가 시 수혜를 기대할 수 있습니다.', ""NH투자증권은 강한 상승 추세를 보이고 있으나, 현재 명확한 정책/이슈 모멘텀이 부재하며, 유사 과거 패턴에서 단기 하락 사례도 있어 추가 상승 여력은 제한적일 수 있습니다. 단기 과열 징후는 아니지만, 추가적인 상승 동력이 확인될 때까지는 관망하는 'HOLD' 전략이 유효합니다. 손절선은 MA20 이탈 시 고려해야 합니다.""]"
19,121600,나노신소재,기타,2026-05-04,BUY,0.315,0.675,0.1,강한 상승 추세의 모멘텀 성장주,"['growth', 'theme']","['나노신소재는 강한 상승 추세와 긍정적인 기술적 지표를 보이며, 유사 패턴 분석 결과 높은 수익률을 기록한 사례들이 있어 추가 상승 모멘텀이 기대됩니다.', '강한 상승 추세와 MACD 골든크로스 유지로 긍정적이나, RSI 61로 과열 직전이며 유사 패턴 중 하락 사례가 있어 단기 변동성 확대 가능성 상존. 신규 모멘텀 부재로 추가 상승 여력은 제한적일 수 있음.']"
20,082740,한화엔진,기타,2026-05-04,BUY,0.315,0.675,0.065,강한 상승 추세의 모멘텀 성장주,"['growth', 'theme']","['한화엔진은 강한 상승 추세와 MACD 골든크로스로 주가 모멘텀이 매우 강하며, 유사 과거 패턴 분석 결과 긍정적인 단기 수익률을 기대할 수 있으나, RSI 과매수 구간 진입과 높은 변동성은 단기 리스크 요인으로 작용할 수 있습니다.', '한화엔진은 강한 상승 추세와 MACD 골든크로스로 긍정적이나, RSI 과매수 및 높은 역사적 변동성으로 단기 과열 우려가 있어 추가 상승 여력은 제한적일 수 있습니다. 유사 패턴 분석 시 긍정적 사례가 많지만, 볼린저 상단 돌파 시 하락 전환 사례도 있어 주의가 필요합니다. 현재까지 특별한 정책/이슈 모멘텀이 확인되지 않아 테마 사이클 위치를 명확히 판단하기 어렵습니다. 따라서 단기적인 관점에서 추가 상승 여력은 있으나, 과열에 대한 경계심을 가지고 접근해야 합니다.']"
